CV,phi,theta
0.871014,158.78785536317636,111.45854229076738
0.752476,96.84565894692459,58.87660816559424
0.768545,57.08118729430274,129.67399082939932
0.903717,-177.18445493202276,89.03311335869401
0.800063,105.16838845195532,69.1642844641783
0.922726,-164.26353822192556,110.73785395538472
0.714307,89.49186571582617,71.39029945155494
0.78374,85.17630082037896,65.97893226554186
0.852766,177.8397120735274,104.16105541097905
0.688984,95.3310894730365,66.76489080929332
0.840977,106.04959699910147,62.22409828651235
0.69173,107.80091169681208,53.48045840937113
0.718285,101.53675224538576,64.35866201693054
0.843109,-49.64176548817055,141.25136362695707
0.905981,-142.02467302910236,102.51540115414046
0.959104,-164.12602446053992,125.31578903744354
0.674048,106.64780871744499,66.87061475961261
0.86298,-157.81355990129634,107.35897172613406
0.696743,90.43599210836364,61.47039032652888
0.867772,-156.32668381007247,105.9257543730417
1.01268,164.85962081243156,108.2882346899982
0.759481,94.22244701515707,70.91897677240019
0.894538,153.96291936075107,106.45645976551789
1.00916,143.21233104909277,103.44960358622964
0.884418,-139.17030017642517,104.15176505275267
0.85842,-141.6668556079164,96.51028762309724
0.726902,100.03926606306857,64.73289739351533
0.760245,103.70131085726547,73.12090622809242
0.775191,-84.4241269154499,139.40739240126646
0.741252,94.92641678678794,59.61613883315214
0.81079,-172.60563901762904,99.91090403955525
0.83167,-140.32542249139448,102.70283167115615
0.859904,-168.56345355536752,100.51593744861127
0.818377,-151.08170746054807,108.83087161634677
0.861541,-161.78304677294372,95.76377968858331
0.871117,94.09882935039928,31.91290071606198
0.804948,-156.34846267004122,91.73812250449264
0.647612,21.750286748670806,52.7428131976432
0.647643,-105.5164411577282,84.73339050065056
0.836785,-179.67523622597997,99.78943281886767
0.693139,-111.00746111739547,74.85604360482998
0.880308,75.64282932032816,34.48264528647518
0.684022,106.17379255810332,64.73683998895602
0.875855,96.51206352527103,33.04006366932568
0.89098,173.5801136933548,107.04555870270997
0.879431,100.26466119118626,35.06584641554472
0.789316,-110.71348613920647,134.19741952003787
0.87937,84.41933158631926,29.921711477959953
0.884991,91.422955734948,36.67595052318153
0.869095,101.2343437379246,30.65049108394268
0.855473,-177.7987372979643,108.349013113001
0.914779,93.52419974679603,33.663645013895106
0.872735,-162.62025283140335,109.16106028595499
0.855525,-161.7070406910972,102.75168058498559
0.890405,85.12832225977559,44.98388086432635
0.866674,-178.01303062403184,109.97494844924137
0.72726,104.68271115349438,65.18385218655104
0.777993,28.948692048518865,86.06905105697966
0.803059,34.07816682427643,73.65537928808719
0.768753,26.07903570549358,86.57113702233424
0.808115,40.45266884604757,66.47269867529593
0.805961,46.96831561449831,72.97693058863887
0.83386,54.09826108332656,72.05985291246026
