bind,memb
18.620683075497453,-3.1600021362304673
18.303098056809446,-1.649998474121091
18.946441839367274,-1.9500038146972685
17.991442331234772,-2.4800048828125014
18.437202656469783,-2.5300018310546903
17.84406186504302,-2.270001220703122
17.915922235572793,-2.210000610351564
18.2718785047773,-2.770005798339845
18.298243047736683,-2.720001220703125
18.326893149120217,-1.9500022888183608
17.2351725253783,-2.69000244140625
17.788411118882234,-3.280003356933591
17.816660269031694,-3.0900024414062486
18.006706351368877,-3.4600044250488295
17.744113530481265,-3.4000015258789062
17.87983260283343,-2.450003051757811
17.95521136908137,-3.0500007629394545
18.23276281818408,-2.870001983642581
17.95500976511382,-2.920001983642578
18.061536322882887,-3.1899993896484347
17.55087033435746,-2.4700050354003906
17.726388903781864,-1.6200035095214815
17.98070329803447,-1.659999084472659
